Year,Location,Date,Hour,LBank,RBank,Sky,Wind,Precip,Turbidity,Observer,
2007,Newhalen,6-Aug,17,3,0,,,,,,
2007,Newhalen,6-Aug,18,0,3,,,,,,
2007,Newhalen,6-Aug,19,0,0,,,,,,
2007,Newhalen,6-Aug,20,0,0,,,,,,
2007,Newhalen,6-Aug,21,0,0,,,,,,
2007,Newhalen,6-Aug,22,0,0,,,,,,
2007,Newhalen,6-Aug,23,1,1,,,,,,
2008,Newhalen,30-Jun,0,0,0,,,,,,Data Interpolated
2008,Newhalen,30-Jun,1,0,0,,,,,,Data Interpolated
2008,Newhalen,30-Jun,2,0,0,,,,,,Data Interpolated
2008,Newhalen,30-Jun,3,0,0,,,,,,Data Interpolated
2008,Newhalen,30-Jun,4,0,0,,,,,,
2008,Newhalen,30-Jun,5,0,0,,,,,,
2008,Newhalen,30-Jun,6,0,0,,,,,,
2008,Newhalen,30-Jun,7,0,0,,,,,,
2008,Newhalen,30-Jun,8,0,0,,,,,,
2008,Newhalen,30-Jun,9,0,0,,,,,,
2008,Newhalen,30-Jun,10,0,0,,,,,,
2008,Newhalen,30-Jun,11,0,0,,,,,,
2008,Newhalen,30-Jun,12,0,0,,,,,,
2008,Newhalen,30-Jun,13,0,0,,,,,,
2008,Newhalen,30-Jun,14,0,0,,,,,,
2008,Newhalen,30-Jun,15,0,0,,,,,,
2008,Newhalen,30-Jun,16,0,0,,,,,,
2008,Newhalen,30-Jun,17,0,0,,,,,,
2008,Newhalen,30-Jun,18,0,0,,,,,,
2008,Newhalen,30-Jun,19,6,0,,,,,,
2008,Newhalen,30-Jun,20,0,0,,,,,,
2008,Newhalen,30-Jun,21,0,0,,,,,,
2008,Newhalen,30-Jun,22,0,0,,,,,,
2008,Newhalen,30-Jun,23,0,0,,,,,,
2008,Newhalen,1-Jul,0,0,0,,,,,,Data Interpolated
2008,Newhalen,1-Jul,1,0,0,,,,,,Data Interpolated
2008,Newhalen,1-Jul,2,0,0,,,,,,Data Interpolated
2008,Newhalen,1-Jul,3,0,0,,,,,,Data Interpolated
2008,Newhalen,1-Jul,4,0,0,,,,,,
2008,Newhalen,1-Jul,5,0,0,,,,,,
2008,Newhalen,1-Jul,6,0,0,,,,,,
2008,Newhalen,1-Jul,7,0,0,,,,,,
2008,Newhalen,1-Jul,8,1,0,,,,,,
2008,Newhalen,1-Jul,9,0,0,,,,,,
2008,Newhalen,1-Jul,10,0,0,,,,,,
2008,Newhalen,1-Jul,11,0,0,,,,,,
2008,Newhalen,1-Jul,12,0,0,,,,,,
2008,Newhalen,1-Jul,13,0,0,,,,,,
2008,Newhalen,1-Jul,14,0,0,,,,,,
2008,Newhalen,1-Jul,15,0,0,,,,,,
2008,Newhalen,1-Jul,16,0,0,,,,,,
2008,Newhalen,1-Jul,17,0,0,,,,,,
2008,Newhalen,1-Jul,18,0,0,,,,,,
2008,Newhalen,1-Jul,19,0,0,,,,,,
2008,Newhalen,1-Jul,20,0,0,,,,,,
2008,Newhalen,1-Jul,21,0,5,,,,,,
2008,Newhalen,1-Jul,22,0,0,,,,,,
2008,Newhalen,1-Jul,23,0,0,,,,,,
2008,Newhalen,2-Jul,0,0,0,,,,,,Data Interpolated
2008,Newhalen,2-Jul,1,0,0,,,,,,Data Interpolated
2008,Newhalen,2-Jul,2,0,0,,,,,,Data Interpolated
2008,Newhalen,2-Jul,3,0,0,,,,,,Data Interpolated
2008,Newhalen,2-Jul,4,0,0,,,,,,
2008,Newhalen,2-Jul,5,0,0,,,,,,
2008,Newhalen,2-Jul,6,0,0,,,,,,
2008,Newhalen,2-Jul,7,0,0,,,,,,
2008,Newhalen,2-Jul,8,0,0,,,,,,
2008,Newhalen,2-Jul,9,3,0,,,,,,
2008,Newhalen,2-Jul,10,0,0,,,,,,
2008,Newhalen,2-Jul,11,0,0,,,,,,
2008,Newhalen,2-Jul,12,0,0,,,,,,
2008,Newhalen,2-Jul,13,0,0,,,,,,
2008,Newhalen,2-Jul,14,0,0,,,,,,
2008,Newhalen,2-Jul,15,0,0,,,,,,
2008,Newhalen,2-Jul,16,0,0,,,,,,
2008,Newhalen,2-Jul,17,0,0,,,,,,
2008,Newhalen,2-Jul,18,3,0,,,,,,
2008,Newhalen,2-Jul,19,0,0,,,,,,
2008,Newhalen,2-Jul,20,0,0,,,,,,
2008,Newhalen,2-Jul,21,0,0,,,,,,
2008,Newhalen,2-Jul,22,0,0,,,,,,
2008,Newhalen,2-Jul,23,0,0,,,,,,
2008,Newhalen,3-Jul,0,2,0,,,,,,Data Interpolated
2008,Newhalen,3-Jul,1,2,1,,,,,,Data Interpolated
2008,Newhalen,3-Jul,2,1,1,,,,,,Data Interpolated
2008,Newhalen,3-Jul,3,2,0,,,,,,Data Interpolated
2008,Newhalen,3-Jul,4,0,0,,,,,,
2008,Newhalen,3-Jul,5,0,0,,,,,,
2008,Newhalen,3-Jul,6,0,0,,,,,,
2008,Newhalen,3-Jul,7,0,0,,,,,,
2008,Newhalen,3-Jul,8,4,0,,,,,,
2008,Newhalen,3-Jul,9,2,0,,,,,,
2008,Newhalen,3-Jul,10,9,0,,,,,,
2008,Newhalen,3-Jul,11,0,1,,,,,,
2008,Newhalen,3-Jul,12,16,0,,,,,,
2008,Newhalen,3-Jul,13,31,0,,,,,,
2008,Newhalen,3-Jul,14,6,3,,,,,,
2008,Newhalen,3-Jul,15,0,1,,,,,,
2008,Newhalen,3-Jul,16,8,0,,,,,,
2008,Newhalen,3-Jul,17,0,0,,,,,,
2008,Newhalen,3-Jul,18,10,0,,,,,,
2008,Newhalen,3-Jul,19,18,0,,,,,,
2008,Newhalen,3-Jul,20,4,0,,,,,,
2008,Newhalen,3-Jul,21,5,0,,,,,,
2008,Newhalen,3-Jul,22,15,0,,,,,,
2008,Newhalen,3-Jul,23,0,0,,,,,,
2008,Newhalen,4-Jul,0,5,1,,,,,,Data Interpolated
2008,Newhalen,4-Jul,1,6,2,,,,,,Data Interpolated
2008,Newhalen,4-Jul,2,4,2,,,,,,Data Interpolated
2008,Newhalen,4-Jul,3,5,1,,,,,,Data Interpolated
2008,Newhalen,4-Jul,4,17,0,,,,,,
2008,Newhalen,4-Jul,5,23,0,,,,,,
2008,Newhalen,4-Jul,6,1,0,,,,,,
2008,Newhalen,4-Jul,7,0,1,,,,,,
2008,Newhalen,4-Jul,8,0,0,,,,,,
2008,Newhalen,4-Jul,9,62,0,,,,,,
2008,Newhalen,4-Jul,10,31,1,,,,,,
2008,Newhalen,4-Jul,11,9,0,,,,,,
2008,Newhalen,4-Jul,12,29,0,,,,,,
2008,Newhalen,4-Jul,13,71,3,,,,,,
2008,Newhalen,4-Jul,14,20,0,,,,,,
2008,Newhalen,4-Jul,15,47,0,,,,,,
2008,Newhalen,4-Jul,16,4,0,,,,,,
2008,Newhalen,4-Jul,17,9,0,,,,,,
2008,Newhalen,4-Jul,18,6,0,,,,,,
2008,Newhalen,4-Jul,19,20,0,,,,,,
2008,Newhalen,4-Jul,20,25,0,,,,,,
2008,Newhalen,4-Jul,21,0,0,,,,,,
2008,Newhalen,4-Jul,22,0,0,,,,,,
2008,Newhalen,4-Jul,23,4,0,,,,,,
2008,Newhalen,5-Jul,0,1,0,,,,,,
2008,Newhalen,5-Jul,1,1,0,,,,,,
2008,Newhalen,5-Jul,2,0,0,,,,,,
2008,Newhalen,5-Jul,3,8,0,,,,,,
2008,Newhalen,5-Jul,4,4,0,,,,,,
2008,Newhalen,5-Jul,5,15,0,,,,,,
2008,Newhalen,5-Jul,6,12,0,,,,,,
2008,Newhalen,5-Jul,7,37,0,,,,,,
2008,Newhalen,5-Jul,8,40,0,,,,,,
2008,Newhalen,5-Jul,9,124,1,,,,,,
2008,Newhalen,5-Jul,10,64,0,,,,,,
2008,Newhalen,5-Jul,11,0,0,,,,,,
2008,Newhalen,5-Jul,12,120,0,,,,,,
2008,Newhalen,5-Jul,13,55,0,,,,,,
2008,Newhalen,5-Jul,14,0,12,,,,,,
2008,Newhalen,5-Jul,15,68,0,,,,,,
2008,Newhalen,5-Jul,16,2,0,,,,,,
2008,Newhalen,5-Jul,17,0,0,,,,,,
2008,Newhalen,5-Jul,18,19,0,,,,,,
2008,Newhalen,5-Jul,19,42,0,,,,,,
2008,Newhalen,5-Jul,20,11,0,,,,,,
2008,Newhalen,5-Jul,21,0,0,,,,,,
2008,Newhalen,5-Jul,22,7,0,,,,,,
2008,Newhalen,5-Jul,23,0,0,,,,,,
2008,Newhalen,6-Jul,0,0,0,,,,,,
2008,Newhalen,6-Jul,1,0,0,,,,,,
2008,Newhalen,6-Jul,2,0,0,,,,,,
2008,Newhalen,6-Jul,3,11,0,,,,,,
2008,Newhalen,6-Jul,4,0,0,,,,,,
2008,Newhalen,6-Jul,5,31,0,,,,,,
2008,Newhalen,6-Jul,6,40,0,,,,,,
2008,Newhalen,6-Jul,7,66,0,,,,,,
2008,Newhalen,6-Jul,8,68,0,,,,,,
2008,Newhalen,6-Jul,9,214,0,,,,,,
2008,Newhalen,6-Jul,10,18,0,,,,,,
2008,Newhalen,6-Jul,11,178,0,,,,,,
2008,Newhalen,6-Jul,12,111,0,,,,,,
2008,Newhalen,6-Jul,13,30,0,,,,,,
2008,Newhalen,6-Jul,14,8,0,,,,,,
2008,Newhalen,6-Jul,15,25,0,,,,,,
2008,Newhalen,6-Jul,16,36,0,,,,,,
2008,Newhalen,6-Jul,17,29,0,,,,,,
2008,Newhalen,6-Jul,18,114,0,,,,,,
2008,Newhalen,6-Jul,19,53,0,,,,,,
2008,Newhalen,6-Jul,20,13,0,,,,,,
2008,Newhalen,6-Jul,21,37,0,,,,,,
2008,Newhalen,6-Jul,22,0,0,,,,,,
2008,Newhalen,6-Jul,23,0,0,,,,,,
2008,Newhalen,7-Jul,0,1,0,,,,,,
2008,Newhalen,7-Jul,1,4,0,,,,,,
2008,Newhalen,7-Jul,2,1,0,,,,,,
2008,Newhalen,7-Jul,3,5,0,,,,,,
2008,Newhalen,7-Jul,4,53,0,,,,,,
2008,Newhalen,7-Jul,5,97,0,,,,,,
2008,Newhalen,7-Jul,6,13,0,,,,,,
2008,Newhalen,7-Jul,7,48,0,,,,,,
2008,Newhalen,7-Jul,8,49,0,,,,,,
2008,Newhalen,7-Jul,9,56,0,,,,,,
2008,Newhalen,7-Jul,10,65,2,,,,,,
2008,Newhalen,7-Jul,11,58,0,,,,,,
2008,Newhalen,7-Jul,12,200,0,,,,,,
2008,Newhalen,7-Jul,13,79,0,,,,,,
2008,Newhalen,7-Jul,14,142,0,,,,,,
2008,Newhalen,7-Jul,15,118,0,,,,,,
2008,Newhalen,7-Jul,16,197,0,,,,,,
2008,Newhalen,7-Jul,17,59,0,,,,,,
2008,Newhalen,7-Jul,18,229,1,,,,,,
2008,Newhalen,7-Jul,19,87,0,,,,,,
2008,Newhalen,7-Jul,20,58,0,,,,,,
2008,Newhalen,7-Jul,21,40,0,,,,,,
2008,Newhalen,7-Jul,22,58,0,,,,,,
2008,Newhalen,7-Jul,23,34,0,,,,,,
2008,Newhalen,8-Jul,0,6,0,,,,,,
2008,Newhalen,8-Jul,1,10,0,,,,,,
2008,Newhalen,8-Jul,2,9,0,,,,,,
2008,Newhalen,8-Jul,3,8,0,,,,,,
2008,Newhalen,8-Jul,4,1,0,,,,,,
2008,Newhalen,8-Jul,5,15,0,,,,,,
2008,Newhalen,8-Jul,6,176,1,,,,,,
2008,Newhalen,8-Jul,7,190,0,,,,,,
2008,Newhalen,8-Jul,8,47,0,,,,,,
2008,Newhalen,8-Jul,9,120,5,,,,,,
2008,Newhalen,8-Jul,10,53,2,,,,,,
2008,Newhalen,8-Jul,11,48,0,,,,,,
2008,Newhalen,8-Jul,12,149,20,,,,,,
2008,Newhalen,8-Jul,13,60,6,,,,,,
2008,Newhalen,8-Jul,14,52,4,,,,,,
2008,Newhalen,8-Jul,15,6,2,,,,,,
2008,Newhalen,8-Jul,16,105,0,,,,,,
2008,Newhalen,8-Jul,17,44,0,,,,,,
2008,Newhalen,8-Jul,18,80,0,,,,,,
2008,Newhalen,8-Jul,19,83,0,,,,,,
2008,Newhalen,8-Jul,20,14,5,,,,,,
2008,Newhalen,8-Jul,21,6,2,,,,,,
2008,Newhalen,8-Jul,22,31,0,,,,,,
2008,Newhalen,8-Jul,23,34,0,,,,,,
2008,Newhalen,9-Jul,0,2,0,,,,,,
2008,Newhalen,9-Jul,1,14,0,,,,,,
2008,Newhalen,9-Jul,2,0,0,,,,,,
2008,Newhalen,9-Jul,3,1,0,,,,,,
2008,Newhalen,9-Jul,4,134,0,,,,,,
2008,Newhalen,9-Jul,5,201,0,,,,,,
2008,Newhalen,9-Jul,6,49,0,,,,,,
2008,Newhalen,9-Jul,7,30,0,,,,,,
2008,Newhalen,9-Jul,8,123,0,,,,,,
2008,Newhalen,9-Jul,9,154,0,,,,,,
2008,Newhalen,9-Jul,10,44,4,,,,,,
2008,Newhalen,9-Jul,11,108,1,,,,,,
2008,Newhalen,9-Jul,12,5,0,,,,,,
2008,Newhalen,9-Jul,13,20,1,,,,,,
2008,Newhalen,9-Jul,14,33,0,,,,,,
2008,Newhalen,9-Jul,15,74,0,,,,,,
2008,Newhalen,9-Jul,16,54,0,,,,,,
2008,Newhalen,9-Jul,17,134,1,,,,,,
2008,Newhalen,9-Jul,18,44,0,,,,,,
2008,Newhalen,9-Jul,19,120,0,,,,,,
2008,Newhalen,9-Jul,20,110,0,,,,,,
2008,Newhalen,9-Jul,21,48,0,,,,,,
2008,Newhalen,9-Jul,22,39,0,,,,,,
2008,Newhalen,9-Jul,23,80,0,,,,,,
2008,Newhalen,10-Jul,0,4,0,,,,,,
2008,Newhalen,10-Jul,1,2,1,,,,,,
2008,Newhalen,10-Jul,2,25,1,,,,,,
2008,Newhalen,10-Jul,3,35,0,,,,,,
2008,Newhalen,10-Jul,4,22,0,,,,,,
2008,Newhalen,10-Jul,5,68,7,,,,,,
2008,Newhalen,10-Jul,6,24,2,,,,,,
2008,Newhalen,10-Jul,7,80,3,,,,,,
2008,Newhalen,10-Jul,8,120,6,,,,,,
2008,Newhalen,10-Jul,9,138,0,,,,,,
2008,Newhalen,10-Jul,10,54,0,,,,,,
2008,Newhalen,10-Jul,11,55,0,,,,,,
2008,Newhalen,10-Jul,12,100,0,,,,,,
2008,Newhalen,10-Jul,13,54,0,,,,,,
2008,Newhalen,10-Jul,14,145,0,,,,,,
2008,Newhalen,10-Jul,15,131,0,,,,,,
2008,Newhalen,10-Jul,16,59,0,,,,,,
2008,Newhalen,10-Jul,17,46,0,,,,,,
2008,Newhalen,10-Jul,18,40,0,,,,,,
2008,Newhalen,10-Jul,19,49,0,,,,,,
2008,Newhalen,10-Jul,20,21,0,,,,,,
2008,Newhalen,10-Jul,21,2,0,,,,,,
2008,Newhalen,10-Jul,22,8,0,,,,,,
2008,Newhalen,10-Jul,23,24,0,,,,,,
2008,Newhalen,11-Jul,0,9,0,,,,,,
2008,Newhalen,11-Jul,1,0,2,,,,,,
2008,Newhalen,11-Jul,2,16,0,,,,,,
2008,Newhalen,11-Jul,3,9,0,,,,,,
2008,Newhalen,11-Jul,4,5,0,,,,,,
2008,Newhalen,11-Jul,5,49,2,,,,,,
2008,Newhalen,11-Jul,6,252,1,,,,,,
2008,Newhalen,11-Jul,7,177,1,,,,,,
2008,Newhalen,11-Jul,8,510,1,,,,,,
2008,Newhalen,11-Jul,9,538,0,,,,,,
2008,Newhalen,11-Jul,10,135,0,,,,,,
2008,Newhalen,11-Jul,11,139,4,,,,,,
2008,Newhalen,11-Jul,12,288,3,,,,,,
2008,Newhalen,11-Jul,13,331,0,,,,,,
2008,Newhalen,11-Jul,14,340,0,,,,,,
2008,Newhalen,11-Jul,15,248,0,,,,,,
2008,Newhalen,11-Jul,16,19,0,,,,,,
2008,Newhalen,11-Jul,17,42,1,,,,,,
2008,Newhalen,11-Jul,18,93,2,,,,,,
2008,Newhalen,11-Jul,19,91,0,,,,,,
2008,Newhalen,11-Jul,20,60,0,,,,,,
2008,Newhalen,11-Jul,21,55,0,,,,,,
2008,Newhalen,11-Jul,22,125,0,,,,,,
2008,Newhalen,11-Jul,23,79,0,,,,,,
2008,Newhalen,12-Jul,0,2,0,,,,,,
2008,Newhalen,12-Jul,1,1,0,,,,,,
2008,Newhalen,12-Jul,2,7,0,,,,,,
2008,Newhalen,12-Jul,3,1,0,,,,,,
2008,Newhalen,12-Jul,4,112,1,,,,,,
2008,Newhalen,12-Jul,5,150,1,,,,,,
2008,Newhalen,12-Jul,6,109,0,,,,,,
2008,Newhalen,12-Jul,7,65,0,,,,,,
2008,Newhalen,12-Jul,8,150,3,,,,,,
2008,Newhalen,12-Jul,9,143,9,,,,,,
2008,Newhalen,12-Jul,10,220,0,,,,,,
2008,Newhalen,12-Jul,11,129,8,,,,,,
2008,Newhalen,12-Jul,12,6,1,,,,,,
2008,Newhalen,12-Jul,13,79,1,,,,,,
2008,Newhalen,12-Jul,14,19,0,,,,,,
2008,Newhalen,12-Jul,15,92,0,,,,,,
2008,Newhalen,12-Jul,16,27,7,,,,,,
2008,Newhalen,12-Jul,17,46,10,,,,,,
2008,Newhalen,12-Jul,18,45,16,,,,,,
2008,Newhalen,12-Jul,19,25,19,,,,,,
2008,Newhalen,12-Jul,20,29,32,,,,,,
2008,Newhalen,12-Jul,21,50,22,,,,,,
2008,Newhalen,12-Jul,22,14,25,,,,,,
2008,Newhalen,12-Jul,23,1,5,,,,,,
2008,Newhalen,13-Jul,0,6,0,,,,,,
2008,Newhalen,13-Jul,1,14,0,,,,,,
2008,Newhalen,13-Jul,2,6,34,,,,,,
2008,Newhalen,13-Jul,3,10,9,,,,,,
2008,Newhalen,13-Jul,4,1,0,,,,,,
2008,Newhalen,13-Jul,5,1,38,,,,,,
2008,Newhalen,13-Jul,6,49,20,,,,,,
2008,Newhalen,13-Jul,7,33,12,,,,,,
2008,Newhalen,13-Jul,8,71,40,,,,,,
2008,Newhalen,13-Jul,9,110,10,,,,,,
2008,Newhalen,13-Jul,10,132,15,,,,,,
2008,Newhalen,13-Jul,11,103,2,,,,,,
2008,Newhalen,13-Jul,12,194,18,,,,,,
2008,Newhalen,13-Jul,13,61,14,,,,,,
2008,Newhalen,13-Jul,14,180,39,,,,,,
2008,Newhalen,13-Jul,15,52,7,,,,,,
2008,Newhalen,13-Jul,16,66,5,,,,,,
2008,Newhalen,13-Jul,17,74,0,,,,,,
2008,Newhalen,13-Jul,18,147,1,,,,,,
2008,Newhalen,13-Jul,19,45,1,,,,,,
2008,Newhalen,13-Jul,20,37,0,,,,,,
2008,Newhalen,13-Jul,21,19,0,,,,,,
2008,Newhalen,13-Jul,22,49,0,,,,,,
2008,Newhalen,13-Jul,23,87,0,,,,,,
2008,Newhalen,14-Jul,0,0,0,,,,,,
2008,Newhalen,14-Jul,1,0,0,,,,,,
2008,Newhalen,14-Jul,2,4,0,,,,,,
2008,Newhalen,14-Jul,3,13,0,,,,,,
2008,Newhalen,14-Jul,4,22,0,,,,,,
2008,Newhalen,14-Jul,5,23,0,,,,,,
2008,Newhalen,14-Jul,6,74,13,,,,,,
2008,Newhalen,14-Jul,7,65,1,,,,,,
2008,Newhalen,14-Jul,8,252,4,,,,,,
2008,Newhalen,14-Jul,9,101,6,,,,,,
2008,Newhalen,14-Jul,10,80,6,,,,,,
2008,Newhalen,14-Jul,11,171,49,,,,,,
2008,Newhalen,14-Jul,12,296,34,,,,,,
2008,Newhalen,14-Jul,13,193,34,,,,,,
2008,Newhalen,14-Jul,14,215,10,,,,,,
2008,Newhalen,14-Jul,15,205,0,,,,,,
2008,Newhalen,14-Jul,16,45,22,,,,,,
2008,Newhalen,14-Jul,17,27,9,,,,,,
2008,Newhalen,14-Jul,18,158,2,,,,,,
2008,Newhalen,14-Jul,19,106,4,,,,,,
2008,Newhalen,14-Jul,20,50,0,,,,,,
2008,Newhalen,14-Jul,21,58,1,,,,,,
2008,Newhalen,14-Jul,22,47,0,,,,,,
2008,Newhalen,14-Jul,23,28,0,,,,,,
2008,Newhalen,15-Jul,0,11,0,,,,,,
2008,Newhalen,15-Jul,1,100,3,,,,,,
2008,Newhalen,15-Jul,2,19,3,,,,,,
2008,Newhalen,15-Jul,3,8,0,,,,,,
2008,Newhalen,15-Jul,4,117,1,,,,,,
2008,Newhalen,15-Jul,5,109,18,,,,,,
2008,Newhalen,15-Jul,6,103,8,,,,,,
2008,Newhalen,15-Jul,7,79,5,,,,,,
2008,Newhalen,15-Jul,8,438,19,,,,,,
2008,Newhalen,15-Jul,9,262,5,,,,,,
2008,Newhalen,15-Jul,10,229,21,,,,,,
2008,Newhalen,15-Jul,11,190,5,,,,,,
2008,Newhalen,15-Jul,12,250,8,,,,,,
2008,Newhalen,15-Jul,13,407,2,,,,,,
2008,Newhalen,15-Jul,14,281,0,,,,,,
2008,Newhalen,15-Jul,15,219,0,,,,,,
2008,Newhalen,15-Jul,16,184,0,,,,,,
2008,Newhalen,15-Jul,17,209,0,,,,,,
2008,Newhalen,15-Jul,18,130,0,,,,,,
2008,Newhalen,15-Jul,19,35,0,,,,,,
2008,Newhalen,15-Jul,20,122,0,,,,,,
2008,Newhalen,15-Jul,21,54,0,,,,,,
2008,Newhalen,15-Jul,22,29,0,,,,,,
2008,Newhalen,15-Jul,23,11,0,,,,,,
2008,Newhalen,16-Jul,0,7,1,,,,,,
2008,Newhalen,16-Jul,1,10,0,,,,,,
2008,Newhalen,16-Jul,2,38,1,,,,,,
2008,Newhalen,16-Jul,3,21,0,,,,,,
2008,Newhalen,16-Jul,4,42,0,,,,,,
2008,Newhalen,16-Jul,5,95,3,,,,,,
2008,Newhalen,16-Jul,6,213,4,,,,,,
2008,Newhalen,16-Jul,7,137,1,,,,,,
2008,Newhalen,16-Jul,8,273,8,,,,,,
2008,Newhalen,16-Jul,9,87,2,,,,,,
2008,Newhalen,16-Jul,10,295,4,,,,,,
2008,Newhalen,16-Jul,11,187,4,,,,,,
2008,Newhalen,16-Jul,12,276,10,,,,,,
2008,Newhalen,16-Jul,13,418,41,,,,,,
2008,Newhalen,16-Jul,14,210,43,,,,,,
2008,Newhalen,16-Jul,15,346,5,,,,,,
2008,Newhalen,16-Jul,16,79,4,,,,,,
2008,Newhalen,16-Jul,17,128,0,,,,,,
2008,Newhalen,16-Jul,18,168,6,,,,,,
2008,Newhalen,16-Jul,19,54,9,,,,,,
2008,Newhalen,16-Jul,20,108,11,,,,,,
2008,Newhalen,16-Jul,21,55,10,,,,,,
2008,Newhalen,16-Jul,22,11,22,,,,,,
2008,Newhalen,16-Jul,23,15,2,,,,,,
2008,Newhalen,17-Jul,0,18,0,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,1,19,8,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,2,15,7,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,3,16,4,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,4,22,4,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,5,30,0,,,,,,Data Interpolated - lights not working
2008,Newhalen,17-Jul,6,137,0,,,,,,
2008,Newhalen,17-Jul,7,117,9,,,,,,
2008,Newhalen,17-Jul,8,27,2,,,,,,
2008,Newhalen,17-Jul,9,127,22,,,,,,
2008,Newhalen,17-Jul,10,187,44,,,,,,
2008,Newhalen,17-Jul,11,81,2,,,,,,
2008,Newhalen,17-Jul,12,157,9,,,,,,
2008,Newhalen,17-Jul,13,169,37,,,,,,
2008,Newhalen,17-Jul,14,116,5,,,,,,
2008,Newhalen,17-Jul,15,134,16,,,,,,
2008,Newhalen,17-Jul,16,96,13,,,,,,
2008,Newhalen,17-Jul,17,81,13,,,,,,
2008,Newhalen,17-Jul,18,110,9,,,,,,
2008,Newhalen,17-Jul,19,161,4,,,,,,
2008,Newhalen,17-Jul,20,125,6,,,,,,
2008,Newhalen,17-Jul,21,187,2,,,,,,
2008,Newhalen,17-Jul,22,93,1,,,,,,
2008,Newhalen,17-Jul,23,43,1,,,,,,
2008,Newhalen,18-Jul,0,16,0,,,,,,
2008,Newhalen,18-Jul,1,0,0,,,,,,
2008,Newhalen,18-Jul,2,6,4,,,,,,
2008,Newhalen,18-Jul,3,44,0,,,,,,
2008,Newhalen,18-Jul,4,26,0,,,,,,
2008,Newhalen,18-Jul,5,98,2,,,,,,
2008,Newhalen,18-Jul,6,179,0,,,,,,
2008,Newhalen,18-Jul,7,72,1,,,,,,
2008,Newhalen,18-Jul,8,38,8,,,,,,
2008,Newhalen,18-Jul,9,90,8,,,,,,
2008,Newhalen,18-Jul,10,283,17,,,,,,
2008,Newhalen,18-Jul,11,284,15,,,,,,
2008,Newhalen,18-Jul,12,125,2,,,,,,
2008,Newhalen,18-Jul,13,125,56,,,,,,
2008,Newhalen,18-Jul,14,347,63,,,,,,
2008,Newhalen,18-Jul,15,517,47,,,,,,
2008,Newhalen,18-Jul,16,236,53,,,,,,
2008,Newhalen,18-Jul,17,154,2,,,,,,
2008,Newhalen,18-Jul,18,128,3,,,,,,
2008,Newhalen,18-Jul,19,238,1,,,,,,
2008,Newhalen,18-Jul,20,72,0,,,,,,
2008,Newhalen,18-Jul,21,23,1,,,,,,
2008,Newhalen,18-Jul,22,26,2,,,,,,
2008,Newhalen,18-Jul,23,27,0,,,,,,
2008,Newhalen,19-Jul,0,23,0,,,,,,
2008,Newhalen,19-Jul,1,0,5,,,,,,
2008,Newhalen,19-Jul,2,6,2,,,,,,
2008,Newhalen,19-Jul,3,33,0,,,,,,
2008,Newhalen,19-Jul,4,42,0,,,,,,
2008,Newhalen,19-Jul,5,92,4,,,,,,
2008,Newhalen,19-Jul,6,157,7,,,,,,
2008,Newhalen,19-Jul,7,96,0,,,,,,
2008,Newhalen,19-Jul,8,80,7,,,,,,
2008,Newhalen,19-Jul,9,74,5,,,,,,
2008,Newhalen,19-Jul,10,29,22,,,,,,
2008,Newhalen,19-Jul,11,43,18,,,,,,
2008,Newhalen,19-Jul,12,303,5,,,,,,
2008,Newhalen,19-Jul,13,104,2,,,,,,
2008,Newhalen,19-Jul,14,348,10,,,,,,
2008,Newhalen,19-Jul,15,121,5,,,,,,
2008,Newhalen,19-Jul,16,52,2,,,,,,
2008,Newhalen,19-Jul,17,124,17,,,,,,
2008,Newhalen,19-Jul,18,68,1,,,,,,
2008,Newhalen,19-Jul,19,26,7,,,,,,
2008,Newhalen,19-Jul,20,135,7,,,,,,
2008,Newhalen,19-Jul,21,50,0,,,,,,
2008,Newhalen,19-Jul,22,21,0,,,,,,
2008,Newhalen,19-Jul,23,3,0,,,,,,
2008,Newhalen,20-Jul,0,6,0,,,,,,
2008,Newhalen,20-Jul,1,20,0,,,,,,
2008,Newhalen,20-Jul,2,81,0,,,,,,
2008,Newhalen,20-Jul,3,44,0,,,,,,
2008,Newhalen,20-Jul,4,0,1,,,,,,
2008,Newhalen,20-Jul,5,67,5,,,,,,
2008,Newhalen,20-Jul,6,91,25,,,,,,
2008,Newhalen,20-Jul,7,67,2,,,,,,
2008,Newhalen,20-Jul,8,275,9,,,,,,
2008,Newhalen,20-Jul,9,121,3,,,,,,
2008,Newhalen,20-Jul,10,186,4,,,,,,
2008,Newhalen,20-Jul,11,184,0,,,,,,
2008,Newhalen,20-Jul,12,202,1,,,,,,
2008,Newhalen,20-Jul,13,110,4,,,,,,
2008,Newhalen,20-Jul,14,244,0,,,,,,
2008,Newhalen,20-Jul,15,235,0,,,,,,
2008,Newhalen,20-Jul,16,103,2,,,,,,
2008,Newhalen,20-Jul,17,169,0,,,,,,
2008,Newhalen,20-Jul,18,157,0,,,,,,
2008,Newhalen,20-Jul,19,96,1,,,,,,
2008,Newhalen,20-Jul,20,32,1,,,,,,
2008,Newhalen,20-Jul,21,54,1,,,,,,
